mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill	decrescendo_hairpin	diminuendo_line	crescendo_line
17	17	263/4	263/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	283								
17	17	66	66	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	284								
17	17	265/4	265/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	285								
17	17	133/2	133/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	286								
17	17	267/4	267/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	287								
17	17	67	67	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	288								
17	17	269/4	269/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	289								
17	17	135/2	135/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	290								
17	17	271/4	271/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	291								
18	18	68	68	0.0		0	0	Dynamic	4/4	1	1	0						pp						
18	18	68	68	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	292	pp							
18	18	273/4	273/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	293								
18	18	137/2	137/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	294								
18	18	275/4	275/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	295								
18	18	69	69	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	296								
18	18	277/4	277/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	297								
18	18	139/2	139/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	298								
18	18	279/4	279/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	299								
18	18	70	70	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	300								
18	18	281/4	281/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	301								
18	18	141/2	141/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	302								
18	18	283/4	283/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	303								
18	18	71	71	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	304								
18	18	285/4	285/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	305								
18	18	143/2	143/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	306								
18	18	287/4	287/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	307								
18	18	68	68	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	308								
18	18	137/2	137/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	309								
18	18	275/4	275/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	310								
18	18	69	69	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	311								
18	18	277/4	277/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	312								
18	18	139/2	139/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	313								
18	18	279/4	279/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	314								
18	18	70	70	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	315								
18	18	281/4	281/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	316								
18	18	141/2	141/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	317								
18	18	283/4	283/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	318								
18	18	71	71	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	319								
18	18	285/4	285/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	320								
18	18	143/2	143/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	321								
18	18	287/4	287/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	322								
19	19	72	72	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	323								
19	19	289/4	289/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	324								
19	19	145/2	145/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	325								
19	19	291/4	291/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	326								
19	19	73	73	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	327								
19	19	293/4	293/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	328								
19	19	147/2	147/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	329								
19	19	295/4	295/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	330								
19	19	74	74	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	331								
19	19	297/4	297/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	332								
19	19	149/2	149/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	333								
19	19	299/4	299/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	334								
19	19	75	75	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	335								
19	19	301/4	301/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	336								
19	19	151/2	151/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	337								
19	19	303/4	303/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	338								
19	19	72	72	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	339								
19	19	289/4	289/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	340								
19	19	145/2	145/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	341								
19	19	291/4	291/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	342								
19	19	73	73	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	343								
19	19	293/4	293/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	344								
19	19	147/2	147/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	345								
19	19	295/4	295/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	346								
19	19	74	74	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	347								
19	19	297/4	297/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	348								
19	19	149/2	149/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	349								
19	19	299/4	299/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	350								
19	19	75	75	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	351								
19	19	301/4	301/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	352								
19	19	151/2	151/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	353								
19	19	303/4	303/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	354								
20	20	76	76	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	355				6				
20	20	155/2	155/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	356				6				
20	20	311/4	311/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	357				6				
20	20	78	78	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	358			articStaccatoBelow					
20	20	76	76	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	359								
20	20	305/4	305/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	360								
20	20	153/2	153/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	361								
20	20	307/4	307/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	362								
20	20	77	77	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	363								
20	20	309/4	309/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	364								
20	20	155/2	155/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	365								
20	20	311/4	311/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	366								
20	20	78	78	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	367								
20	20	313/4	313/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	368								
20	20	157/2	157/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	369								
20	20	315/4	315/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	370								
20	20	79	79	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	371								
20	20	317/4	317/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	372								
20	20	159/2	159/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	373								
20	20	319/4	319/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	374								
21	21	80	80	0.0		0	0	Spanner	4/4	1	1	0												1
21	21	80	80	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	375								1
21	21	80	80	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	376				7				1
21	21	81	81	0.0		1/4	1/4	Spanner	4/4	1	1	0								7				
21	21	81	81	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	377				7				
21	21	325/4	325/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	378				7				
21	21	163/2	163/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	379				7				
21	21	327/4	327/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	380				7				
21	21	82	82	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	381			articStaccatoAbove					
21	21	80	80	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	382								
21	21	321/4	321/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	383								
21	21	161/2	161/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	384								
21	21	323/4	323/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	385								
21	21	81	81	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	386								
21	21	325/4	325/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	387								
21	21	163/2	163/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	388								
21	21	327/4	327/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	389								
21	21	82	82	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	390								
21	21	329/4	329/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	391								
21	21	165/2	165/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	392								
21	21	331/4	331/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	393								
21	21	83	83	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	394								
21	21	333/4	333/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	395								
21	21	167/2	167/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	396								
21	21	335/4	335/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	397								
22	22	84	84	0.0		0	0	Chord	4/4	1	1	0	grace16	1/16	1	398								
22	22	84	84	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	399				8				
22	22	85	85	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	400				8				
22	22	341/4	341/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	401				8				
22	22	171/2	171/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	402				8				
22	22	343/4	343/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	403				8				
22	22	86	86	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	404			articStaccatoAbove					
22	22	84	84	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	405								
22	22	337/4	337/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	406								
22	22	169/2	169/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	407								
22	22	339/4	339/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	408								
22	22	85	85	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	409								
22	22	341/4	341/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	410								
22	22	171/2	171/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	411								
22	22	343/4	343/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	412								
22	22	86	86	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	413								
22	22	345/4	345/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	414								
22	22	173/2	173/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	415								
22	22	347/4	347/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	416								
22	22	87	87	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	417								
22	22	349/4	349/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	418								
22	22	175/2	175/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	419								
22	22	351/4	351/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	420								
23	23	88	88	0.0		0	0	Dynamic	4/4	1	1	0						p						
23	23	88	88	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	421	p							
23	23	89	89	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	422								
23	23	357/4	357/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	423								
23	23	179/2	179/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	424								
23	23	359/4	359/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	425								
23	23	90	90	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	426								
23	23	361/4	361/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	427								
23	23	181/2	181/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	428								
23	23	363/4	363/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	429								
23	23	91	91	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	430								
23	23	365/4	365/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	431								
23	23	183/2	183/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	432								
23	23	367/4	367/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	433								
23	23	88	88	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	434								
23	23	353/4	353/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	435								
23	23	177/2	177/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	436								
23	23	355/4	355/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	437								
23	23	89	89	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	438								
23	23	357/4	357/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	439								
23	23	179/2	179/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	440								
23	23	359/4	359/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	441								
23	23	90	90	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	442								
23	23	361/4	361/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	443								
23	23	181/2	181/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	444								
23	23	363/4	363/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	445								
23	23	91	91	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	446								
23	23	365/4	365/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	447								
23	23	183/2	183/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	448								
23	23	367/4	367/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	449								
24	24	92	92	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	450								
24	24	369/4	369/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	451								
24	24	185/2	185/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	452								
24	24	371/4	371/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	453								
24	24	93	93	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	454								
24	24	373/4	373/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	455								
24	24	187/2	187/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	456								
24	24	375/4	375/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	457								
24	24	94	94	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	458								
24	24	377/4	377/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	459								
24	24	189/2	189/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	460								
24	24	379/4	379/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	461								
24	24	95	95	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	462								
24	24	381/4	381/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	463								
24	24	191/2	191/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	464								
24	24	383/4	383/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	465								
24	24	92	92	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	466								
24	24	369/4	369/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	467								
24	24	185/2	185/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	468								
24	24	371/4	371/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	469								
24	24	93	93	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	470								
24	24	373/4	373/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	471								
24	24	187/2	187/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	472								
24	24	375/4	375/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	473								
24	24	94	94	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	474								
24	24	377/4	377/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	475								
24	24	189/2	189/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	476								
24	24	379/4	379/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	477								
24	24	95	95	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	478								
24	24	381/4	381/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	479								
24	24	191/2	191/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	480								
24	24	383/4	383/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	481								
25	25	96	96	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	482								
25	25	385/4	385/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	483								
25	25	193/2	193/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	484								
25	25	387/4	387/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	485								
25	25	97	97	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	486								
25	25	389/4	389/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	487								
25	25	195/2	195/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	488								
25	25	391/4	391/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	489								
25	25	98	98	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	490								
25	25	393/4	393/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	491								
25	25	197/2	197/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	492								
25	25	395/4	395/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	493								
25	25	99	99	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	494								
25	25	397/4	397/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	495								
25	25	199/2	199/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	496								
25	25	399/4	399/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	497								
25	25	96	96	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	498								
25	25	385/4	385/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	499								
25	25	193/2	193/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	500								
25	25	387/4	387/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	501								
25	25	97	97	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	502								
25	25	389/4	389/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	503								
25	25	195/2	195/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	504								
25	25	391/4	391/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	505								
25	25	98	98	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	506								
25	25	393/4	393/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	507								
25	25	197/2	197/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	508								
25	25	395/4	395/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	509								
25	25	99	99	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	510								
25	25	397/4	397/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	511								
25	25	199/2	199/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	512								
25	25	399/4	399/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	513								
26	26	100	100	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	514								
26	26	401/4	401/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	515								
26	26	201/2	201/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	516								
26	26	403/4	403/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	517								
26	26	101	101	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	518								
26	26	405/4	405/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	519								
26	26	203/2	203/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	520								
26	26	407/4	407/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	521								
26	26	102	102	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	522								
26	26	409/4	409/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	523								
26	26	205/2	205/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	524								
26	26	411/4	411/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	525								
26	26	103	103	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	526								
26	26	413/4	413/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	527								
26	26	207/2	207/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	528								
26	26	415/4	415/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	529								
26	26	100	100	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	530								
26	26	401/4	401/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	531								
26	26	201/2	201/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	532								
26	26	403/4	403/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	533								
26	26	101	101	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	534								
26	26	405/4	405/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	535								
26	26	203/2	203/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	536								
26	26	407/4	407/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	537								
26	26	102	102	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	538								
26	26	409/4	409/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	539								
26	26	205/2	205/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	540								
26	26	411/4	411/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	541								
26	26	103	103	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	542								
26	26	413/4	413/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	543								
26	26	207/2	207/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	544								
26	26	415/4	415/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	545								
27	27	104	104	0.0		0	0	Spanner	4/4	1	1	0												2
27	27	104	104	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	546								2
27	27	417/4	417/4	0.0		1/16	1/16	Spanner	4/4	1	1	0												
27	27	417/4	417/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	547								
27	27	209/2	209/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	548								
27	27	419/4	419/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	549								
27	27	105	105	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	550								
27	27	421/4	421/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	551								
27	27	211/2	211/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	552								
27	27	423/4	423/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	553								
27	27	106	106	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	554								
27	27	425/4	425/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	555								
27	27	213/2	213/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	556								
27	27	427/4	427/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	557								
27	27	107	107	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	558								
27	27	429/4	429/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	559								
27	27	215/2	215/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	560								
27	27	431/4	431/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	561								
27	27	104	104	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	562								
27	27	417/4	417/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	563								
27	27	209/2	209/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	564								
27	27	419/4	419/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	565								
27	27	105	105	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	566								
27	27	421/4	421/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	567								
