mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
17	16	65/2	65/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	292		
18	17	33	33	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	293		
18	17	265/8	265/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	294		
18	17	133/4	133/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	295		
18	17	267/8	267/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	296		
18	17	67/2	67/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	297		
18	17	269/8	269/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	298		
18	17	135/4	135/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	299		
18	17	271/8	271/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	300		
18	17	34	34	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	301		
18	17	69/2	69/2	0.0	3/8	3/8	Chord	2/4	1	1	0	acciaccatura	1/8	1	302		
18	17	69/2	69/2	0.0	3/8	3/8	Chord	2/4	1	1	0	acciaccatura	1/8	1	303		
18	17	69/2	69/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	304		
18	17	279/8	279/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	305		
18	17	69/2	69/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	306		
18	17	33	33	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	307		
18	17	133/4	133/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	308		
18	17	67/2	67/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	309		
18	17	135/4	135/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	310		
18	17	34	34	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	311		
18	17	137/4	137/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	312		
18	17	69/2	69/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	313		
18	17	139/4	139/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	314		
18	17	33	33	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	315		
18	17	67/2	67/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	316		
18	17	34	34	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	317		
18	17	69/2	69/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	318		
19	18	35	35	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	319		articStaccatoBelow
19	18	36	36	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	320		
19	18	35	35	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	321		articStaccatoAbove
19	18	36	36	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	322		
20	19	37	37	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	323		
20	19	151/4	151/4	0.0	3/16	3/16	Chord	2/4	1	1	0	acciaccatura	1/8	1	324		
20	19	151/4	151/4	0.0	3/16	3/16	Chord	2/4	1	1	0	acciaccatura	1/8	1	325		
20	19	151/4	151/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	326		
20	19	303/8	303/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	327		
20	19	38	38	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	328		
20	19	77/2	77/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	329		
20	19	37	37	1.5	0	0	Chord	2/4	1	2	3/8		1/4	3/2	330		
20	19	77/2	77/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	331		
20	19	37	37	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	332		
20	19	77/2	77/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	333		
21	20	39	39	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	334		
21	20	79/2	79/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	335		
21	20	40	40	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	336		
21	20	39	39	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	337		
21	20	40	40	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	338		
21	20	39	39	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	339		
21	20	40	40	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	340		
22	21	41	41	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	341		
22	21	83/2	83/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	342		
22	21	335/8	335/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	343		
22	21	42	42	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	344		
22	21	85/2	85/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	345		
22	21	343/8	343/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	346		
22	21	41	41	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	347		
22	21	42	42	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	348		
22	21	41	41	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	349		
22	21	42	42	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	350		
23	22	43	43	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	351		
23	22	87/2	87/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	352		
23	22	89/2	89/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	353		
23	22	357/8	357/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	354		
23	22	179/4	179/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	355		
23	22	43	43	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	356		
23	22	43	43	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	357		
23	22	44	44	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	358		
23	22	353/8	353/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	359		
23	22	177/4	177/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	360		
23	22	89/2	89/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	361		
24	23	45	45	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	362		
24	23	91/2	91/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	363		
24	23	365/8	365/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	364		
24	23	183/4	183/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	365		
24	23	46	46	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	366		
24	23	93/2	93/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	367		
24	23	373/8	373/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	368		
24	23	187/4	187/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	369		
24	23	45	45	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	370		
24	23	361/8	361/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	371		
24	23	181/4	181/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	372		
24	23	91/2	91/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	373		
24	23	46	46	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	374		
24	23	369/8	369/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	375		
24	23	185/4	185/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	376		
24	23	93/2	93/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	377		
25	24	47	47	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	378		
25	24	95/2	95/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	379		
25	24	381/8	381/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	380		
25	24	191/4	191/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	381		
25	24	97/2	97/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	382	f	
25	24	47	47	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	383		
25	24	377/8	377/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	384		
25	24	189/4	189/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	385		
25	24	95/2	95/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	386		
25	24	48	48	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	387		
25	24	97/2	97/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	388		
25	24	48	48	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	389		
26	25	49	49	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	390		
26	25	99/2	99/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	391		
26	25	101/2	101/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	392		
26	25	49	49	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	393		
26	25	99/2	99/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	394		
26	25	50	50	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	395		
26	25	101/2	101/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	396		
26	25	49	49	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	397		
26	25	50	50	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	398		
27	26	51	51	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	399		
27	26	103/2	103/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	400		
27	26	105/2	105/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	401		
27	26	51	51	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	402		
27	26	103/2	103/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	403		
27	26	52	52	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	404		
27	26	105/2	105/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	405		
27	26	51	51	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	406		
27	26	52	52	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	407		
28	27	53	53	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	408		
28	27	213/4	213/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	409		
28	27	215/4	215/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	410		
28	27	217/4	217/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	411		
28	27	219/4	219/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	412		
28	27	53	53	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	413		
28	27	107/2	107/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	414		articStaccatoAbove
28	27	54	54	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	415		articStaccatoAbove
28	27	109/2	109/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	416		articStaccatoAbove
29	28	56	56	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	417		
29	28	113/2	113/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	418		
29	28	55	55	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	419		
29	28	111/2	111/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	420		
29	28	56	56	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	421		
29	28	55	55	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	422		
29	28	56	56	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	423		
29	28	113/2	113/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	424		
29	28	56	56	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	425		
30	29	57	57	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	426		
30	29	115/2	115/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	427		
30	29	58	58	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	428		
30	29	117/2	117/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	429		
30	29	57	57	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	430		
30	29	115/2	115/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	431		
30	29	58	58	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	432		
30	29	57	57	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	433		
30	29	115/2	115/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	434		
30	29	58	58	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	435		
30	29	117/2	117/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	436		
30	29	57	57	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	437		
30	29	58	58	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	438		
31	30	59	59	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	439		
31	30	119/2	119/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	440		
31	30	60	60	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	441		
31	30	121/2	121/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	442		
31	30	59	59	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	443		
31	30	119/2	119/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	444		
31	30	60	60	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	445	<	
31	30	59	59	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	446		
31	30	119/2	119/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	447		
31	30	60	60	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	448		
31	30	121/2	121/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	449		
31	30	59	59	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	450		
31	30	60	60	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	451		
32	31	61	61	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	452		
32	31	61	61	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	453		
32	31	245/4	245/4	0.5	1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	454		
32	31	247/4	247/4	0.5	3/16	3/16	Chord	2/4	1	2	1/8		1/8	1	455		
32	31	249/4	249/4	0.5	5/16	5/16	Chord	2/4	1	2	1/8		1/8	1	456		
32	31	251/4	251/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	457		
32	31	61	61	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	458		
32	31	245/4	245/4	0.5	1/16	1/16	Chord	2/4	2	1	1/8		1/8	1	459		
32	31	247/4	247/4	0.5	3/16	3/16	Chord	2/4	2	1	1/8		1/8	1	460		
32	31	249/4	249/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	461		
32	31	251/4	251/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	462		
32	31	61	61	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	463		
32	31	123/2	123/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	464		
32	31	62	62	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	465		
32	31	125/2	125/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	466		
33	32	127/2	127/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	467		
33	32	509/8	509/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	468		
33	32	255/4	255/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	469		
33	32	511/8	511/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	470		
33	32	64	64	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	471		
33	32	513/8	513/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	472		
33	32	257/4	257/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	473		
33	32	515/8	515/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	474		
33	32	129/2	129/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	475		
33	32	517/8	517/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	476		
33	32	259/4	259/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	477		
33	32	519/8	519/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	478		
33	32	63	63	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	479		
33	32	505/8	505/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	480		
33	32	253/4	253/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	481		
33	32	507/8	507/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	482		
33	32	127/2	127/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	483		
33	32	64	64	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	484		
33	32	129/2	129/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	485		
33	32	63	63	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	486		
33	32	127/2	127/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	487		
34	33	65	65	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	488		
34	33	521/8	521/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	489		
34	33	261/4	261/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	490		
34	33	523/8	523/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	491		
34	33	131/2	131/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	492		
34	33	525/8	525/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	493		
34	33	263/4	263/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	494		
34	33	527/8	527/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	495		
34	33	66	66	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	496		
34	33	529/8	529/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	497		
34	33	265/4	265/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	498		
34	33	531/8	531/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	499		
34	33	133/2	133/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	500		
34	33	533/8	533/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	501		
34	33	267/4	267/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	502		
34	33	535/8	535/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	503		
34	33	65	65	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	504		
34	33	131/2	131/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	505		
34	33	66	66	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	506		
34	33	133/2	133/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	507		
34	33	65	65	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	508		
35	34	67	67	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	509		
35	34	537/8	537/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	510		
35	34	269/4	269/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	511		
35	34	539/8	539/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	512		
35	34	135/2	135/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	513		
35	34	541/8	541/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	514		
35	34	271/4	271/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	515		
35	34	543/8	543/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	516		
35	34	68	68	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	517		
35	34	545/8	545/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	518		
35	34	273/4	273/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	519		
35	34	547/8	547/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	520		
35	34	137/2	137/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	521		
35	34	549/8	549/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	522		
35	34	275/4	275/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	523		
35	34	551/8	551/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	524		
35	34	67	67	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	525		
35	34	135/2	135/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	526		
35	34	68	68	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	527		
35	34	137/2	137/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	528		
35	34	135/2	135/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	529		
36	35	69	69	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	530		
36	35	553/8	553/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	531		
36	35	277/4	277/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	532		
36	35	555/8	555/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	533		
36	35	139/2	139/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	534		
36	35	557/8	557/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	535		
36	35	279/4	279/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	536		
36	35	559/8	559/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	537		
36	35	70	70	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	538		
36	35	561/8	561/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	539		
36	35	281/4	281/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	540		
36	35	563/8	563/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	541		
36	35	141/2	141/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	542		
36	35	565/8	565/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	543		
36	35	283/4	283/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	544		
36	35	567/8	567/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	545		
36	35	69	69	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	546		
36	35	139/2	139/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	547		
36	35	70	70	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	548		
36	35	141/2	141/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	549		
36	35	69	69	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	550		
37	36	71	71	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	551	<	
37	36	569/8	569/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	552		
37	36	285/4	285/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	553		
37	36	571/8	571/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	554		
37	36	143/2	143/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	555		
37	36	573/8	573/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	556		
37	36	287/4	287/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	557		
37	36	575/8	575/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	558		
37	36	72	72	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	559		
37	36	577/8	577/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	560		
37	36	289/4	289/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	561		
37	36	579/8	579/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	562		
37	36	145/2	145/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	563		
37	36	581/8	581/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	564		
37	36	291/4	291/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	565		
37	36	583/8	583/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	566		
37	36	71	71	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	567		
37	36	143/2	143/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	568		
37	36	72	72	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	569		
37	36	145/2	145/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	570		
37	36	143/2	143/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	571		
38	37	585/8	585/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	572		
38	37	293/4	293/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	573		
38	37	587/8	587/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	574		
38	37	147/2	147/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	575		
38	37	589/8	589/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	576		
38	37	295/4	295/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	577		
38	37	591/8	591/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	578		
38	37	74	74	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	579		
38	37	593/8	593/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	580		
38	37	297/4	297/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	581		
38	37	595/8	595/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	582		
38	37	149/2	149/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	583		
38	37	597/8	597/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	584		
38	37	299/4	299/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	585		
